FACÇÃO-ITABORAÍ-CENTRO (VISCONDE DE ITABORAÍ),3
MILÍCIA-ITAGUAÍ-CENTRO (VISCONDE DE ITABORAÍ),3
FACÇÃO-ITABORAÍ-CENTRO (PORTO DAS CAIXAS),1
FACÇÃO-ITABORAÍ-CENTRO (MANILHA),5
MILÍCIA-ITABORAÍ-CENTRO (MANILHA),1
FACÇÃO-SÃO JOÃO DE MERITI-CENTRO,33
MILÍCIA-RIO DE JANEIRO-CENTRO,20
FACÇÃO-RIO DE JANEIRO-CENTRO,18
MILÍCIA-QUEIMADOS-CENTRO,16
MILÍCIA-SEROPÉDICA-CENTRO,14
MILÍCIA-DUQUE DE CAXIAS-CENTRO,13
MILÍCIA-ITAGUAÍ-CENTRO,13
MILÍCIA-NOVA IGUAÇU-CENTRO,11
FACÇÃO-SÃO GONÇALO-CENTRO,9
FACÇÃO-MESQUITA-CENTRO,8
FACÇÃO-NITERÓI-CENTRO,8
MILÍCIA-BELFORD ROXO-CENTRO,8
FACÇÃO-JAPERI-CENTRO,7
MILÍCIA-SÃO JOÃO DE MERITI-CENTRO,6
FACÇÃO-NILÓPOLIS-CENTRO,5
MILÍCIA-NILÓPOLIS-CENTRO,5
FACÇÃO-QUEIMADOS-CENTRO,4
MILÍCIA-NITERÓI-CENTRO,4
FACÇÃO-BELFORD ROXO-CENTRO,3
MILÍCIA-MESQUITA-CENTRO,3
FACÇÃO-DUQUE DE CAXIAS-CENTRO,2
FACÇÃO-ITABORAÍ-CENTRO,1
FACÇÃO-PARACAMBI-CENTRO,1
MILÍCIA-ITABORAÍ-CENTRO,1
MILÍCIA-MARICÁ-CENTRO,1
MILÍCIA-RIO BONITO-CENTRO,1
MILÍCIA-SÃO GONÇALO-CENTRO,1
FACÇÃO-RIO DE JANEIRO-CAVALCANTI,31
FACÇÃO-RIO DE JANEIRO-CATUMBI,8
FACÇÃO-RIO DE JANEIRO-CATETE,1
MILÍCIA-RIO DE JANEIRO-CASCADURA,213
MILÍCIA-DUQUE DE CAXIAS-CAROLINA,2
MILÍCIA-NOVA IGUAÇU-CARMARY,3
FACÇÃO-NOVA IGUAÇU-CARMARY,1
FACÇÃO-NITERÓI-CARAMUJO,18
FACÇÃO-DUQUE DE CAXIAS-CAPIVARI,4
MILÍCIA-DUQUE DE CAXIAS-CAPIVARI,1
FACÇÃO-NOVA IGUAÇU-CAONZE,13
MILÍCIA-NOVA IGUAÇU-CAONZE,2
FACÇÃO-DUQUE DE CAXIAS-CANGULO,3
MILÍCIA-DUQUE DE CAXIAS-CANGULO,2
FACÇÃO-DUQUE DE CAXIAS-CAMPOS ELÍSEOS,14
MILÍCIA-DUQUE DE CAXIAS-CAMPOS ELÍSEOS,2
MILÍCIA-SEROPÉDICA-CAMPO LINDO,32
MILÍCIA-RIO DE JANEIRO-CAMPO GRANDE,510
FACÇÃO-RIO DE JANEIRO-CAMPO GRANDE,8
MILÍCIA-QUEIMADOS-CAMPO ALEGRE,4
FACÇÃO-QUEIMADOS-CAMPO ALEGRE,1
MILÍCIA-RIO DE JANEIRO-CAMPINHO,26
FACÇÃO-RIO DE JANEIRO-CAMPINHO,1
FACÇÃO-RIO DE JANEIRO-CAMORIM,1
MILÍCIA-RIO DE JANEIRO-CAMORIM,1
MILÍCIA-NOVA IGUAÇU-CAMARY,1
MILÍCIA-NOVA IGUAÇU-CALIFÓRNIA,2
MILÍCIA-ITAGUAÍ-CALIFÓRNIA,1
FACÇÃO-RIO DE JANEIRO-CAJU,22
FACÇÃO-RIO DE JANEIRO-CACUIA,2
MILÍCIA-NOVA IGUAÇU-CACUIA,1
MILÍCIA-RIO DE JANEIRO-CACUIA,1
MILÍCIA-RIO DE JANEIRO-CACHAMBI,6
FACÇÃO-RIO DE JANEIRO-CACHAMBI,2
MILÍCIA-NILÓPOLIS-CABUIS,3
MILÍCIA-NOVA IGUAÇU-CABUÇU,171
FACÇÃO-ITABORAÍ-CABUÇU,3
FACÇÃO-NOVA IGUAÇU-CABUÇU,2
FACÇÃO-NILÓPOLIS-CABRAL,6
FACÇÃO-ITAGUAÍ-BRISAMAR,1
FACÇÃO-ITAGUAÍ-BRISA MAR,25
MILÍCIA-ITAGUAÍ-BRISA MAR,3
MILÍCIA-RIO DE JANEIRO-BRÁS DE PINA,32
FACÇÃO-RIO DE JANEIRO-BRÁS DE PINA,5
FACÇÃO-NOVA IGUAÇU-BOTAFOGO,6
FACÇÃO-RIO DE JANEIRO-BOTAFOGO,4
MILÍCIA-RIO DE JANEIRO-BOTAFOGO,3
MILÍCIA-NOVA IGUAÇU-BOTAFOGO,1
FACÇÃO-RIO DE JANEIRO-BONSUCESSO,58
MILÍCIA-RIO DE JANEIRO-BONSUCESSO,14
FACÇÃO-SÃO GONÇALO-BOM RETIRO,1
FACÇÃO-BELFORD ROXO-BOM PASTOR,20
FACÇÃO-PARACAMBI-BOM JARDIM,1
FACÇÃO-SÃO GONÇALO-BOAÇU,140
MILÍCIA-SÃO GONÇALO-BOAÇU,1
FACÇÃO-SÃO GONÇALO-BOA VISTA,20
MILÍCIA-SÃO GONÇALO-BOA VISTA,2
FACÇÃO-CACHOEIRAS DE MACACU-BOA VISTA,1
MILÍCIA-CACHOEIRAS DE MACACU-BOA VISTA,1
FACÇÃO-BELFORD ROXO-BOA SORTE,4
MILÍCIA-BELFORD ROXO-BOA SORTE,1
MILÍCIA-SEROPÉDICA-BOA ESPERANÇA,20
FACÇÃO-SEROPÉDICA-BOA ESPERANÇA,1
MILÍCIA-NOVA IGUAÇU-BOA ESPERANÇA,1
MILÍCIA-MESQUITA-BNH,5
MILÍCIA-RIO DE JANEIRO-BENTO RIBEIRO,23
FACÇÃO-RIO DE JANEIRO-BENFICA,21
MILÍCIA-RIO DE JANEIRO-BENFICA,4
FACÇÃO-NOVA IGUAÇU-BELTERRA,1
MILÍCIA-NOVA IGUAÇU-BELTERRA,1
FACÇÃO-JAPERI-BELO HORIZONTE,1
MILÍCIA-QUEIMADOS-BELMONTE,3
FACÇÃO-ITABORAÍ-BELA VISTA,1
FACÇÃO-JAPERI-BEIRA RIO,1
FACÇÃO-RIO DE JANEIRO-BARROS FILHO,25
FACÇÃO-SÃO GONÇALO-BARRO VERMELHO,13
MILÍCIA-SÃO GONÇALO-BARRO VERMELHO,1
FACÇÃO-DUQUE DE CAXIAS-BARRO BRANCO,2
FACÇÃO-NITERÓI-BARRETO,15
FACÇÃO-SÃO GONÇALO-BARRACÃO,8
MILÍCIA-RIO DE JANEIRO-BARRA DA TIJUCA,49
FACÇÃO-RIO DE JANEIRO-BARRA DA TIJUCA,3
FACÇÃO-NOVA IGUAÇU-BARÃO DE GUANDU,1
MILÍCIA-NOVA IGUAÇU-BARÃO DE GUANDU,1
FACÇÃO-RIO DE JANEIRO-BANGU,140
MILÍCIA-RIO DE JANEIRO-BANGU,110
FACÇÃO-MESQUITA-BANCO DE AREIA,15
FACÇÃO-RIO DE JANEIRO-BANCÁRIOS,1
FACÇÃO-NITERÓI-BADU,11
MILÍCIA-NITERÓI-BADU,1
FACÇÃO-NOVA IGUAÇU-AUTÓDROMO,2
MILÍCIA-NOVA IGUAÇU-AUTÓDROMO,2
MILÍCIA-NOVA IGUAÇU-AUSTIN,57
FACÇÃO-NOVA IGUAÇU-AUSTIN,4
FACÇÃO-NITERÓI-ATALAIA,2
FACÇÃO-SÃO GONÇALO-ARSENAL,20
FACÇÃO-SÃO GONÇALO-ARRASTÃO,4
FACÇÃO-BELFORD ROXO-AREIA BRANCA,12
MILÍCIA-BELFORD ROXO-AREIA BRANCA,2
FACÇÃO-ITABORAÍ-AREAL,1
FACÇÃO-MARICÁ-ARAÇATIBA,3
FACÇÃO-ITABORAÍ-APOLO II,4
MILÍCIA-ITABORAÍ-APOLO II,1
FACÇÃO-SÃO GONÇALO-ANTONINA,6
MILÍCIA-NOVA IGUAÇU-ANDRADE DE ARAÚJO,1
MILÍCIA-BELFORD ROXO-ANDRADE ARAÚJO,2
FACÇÃO-BELFORD ROXO-ANDRADE ARAÚJO,1
FACÇÃO-RIO DE JANEIRO-ANDARAÍ,44
FACÇÃO-RIO DE JANEIRO-ANCHIETA,108
FACÇÃO-SÃO GONÇALO-ANAIA PEQUENO,3
FACÇÃO-ITABORAÍ-AMPLIAÇÃO,13
FACÇÃO-SÃO GONÇALO-AMENDOEIRA,8
MILÍCIA-SÃO GONÇALO-AMENDOEIRA,1
FACÇÃO-NOVA IGUAÇU-AMBAÍ,7
MILÍCIA-NOVA IGUAÇU-AMBAÍ,2
MILÍCIA-DUQUE DE CAXIAS-AMAPÁ,4
FACÇÃO-MESQUITA-ALTO URUGUAI,8
FACÇÃO-RIO DE JANEIRO-ALTO DA BOA VISTA,4
FACÇÃO-SÃO GONÇALO-ALMERINDA,27
FACÇÃO-QUEIMADOS-ALIANÇA,9
MILÍCIA-QUEIMADOS-ALIANÇA,2
FACÇÃO-JAPERI-ALECRIM,1
MILÍCIA-JAPERI-ALECRIM,1
FACÇÃO-SÃO GONÇALO-ALCÂNTARA,36
MILÍCIA-SÃO GONÇALO-ALCÂNTARA,5
FACÇÃO-RIO DE JANEIRO-ÁGUA SANTA,3
MILÍCIA-RIO DE JANEIRO-ÁGUA SANTA,1
FACÇÃO-SÃO JOÃO DE MERITI-AGOSTINHO PORTO,2
MILÍCIA-NOVA IGUAÇU-ADRIANÓPOLIS,2
FACÇÃO-RIO DE JANEIRO-ACARI,22
FACÇÃO-RIO DE JANEIRO-ABOLIÇÃO,1
MILÍCIA-RIO DE JANEIRO,11
FACÇÃO-RIO DE JANEIRO,10
MILÍCIA-ITAGUAÍ,4
MILÍCIA-NOVA IGUAÇU,4
FACÇÃO-NITERÓI,3
MILÍCIA-BELFORD ROXO,3
MILÍCIA-SEROPÉDICA,3
FACÇÃO-NOVA IGUAÇU,2
MILÍCIA-DUQUE DE CAXIAS,2
MILÍCIA-QUEIMADOS,2
FACÇÃO-JAPERI,1
FACÇÃO-MESQUITA,1
MILÍCIA-CACHOEIRAS DE MACACU,1
MILÍCIA-MAGÉ,1
MILÍCIA-MARICÁ,1
MILÍCIA-MESQUITA,1
MILÍCIA-SÃO GONÇALO,1
MILÍCIA-SÃO JOÃO DE MERITI,1
